,Date,ETVI 등급,ETVI 점수,ETF시장의 변동성,ETVI
2612,2013-04-11,5(매우낮음),12.144783342280064,3.407832736212497,3.5338111538029846
2613,2013-04-12,4(낮음),15.450141370879663,3.658639226584638,4.009406910710714
2614,2013-04-15,4(낮음),19.822324554005363,3.776803095720152,4.638504198304368
2615,2013-04-16,4(낮음),20.99700369326356,3.672259390345695,4.80752444044616
2616,2013-04-17,4(낮음),21.89266785939813,3.6837496539112458,4.936398248772569
2617,2013-04-18,3(보통),23.93365254176386,3.578609428940791,5.230067995422697
2618,2013-04-19,3(보통),24.274713863676247,3.717849017978065,5.279142049169183
2619,2013-04-22,3(보통),23.396034411153703,3.717005868650861,5.152712108543724
2620,2013-04-23,3(보통),23.732522068260774,3.4773700923870865,5.201128074556262
2621,2013-04-24,4(낮음),22.514973998807623,3.492540787964623,5.025939580404405
2622,2013-04-25,4(낮음),21.18750176064664,3.6157652147755575,4.834934503671565
2623,2013-04-26,4(낮음),20.353976736877115,3.616391554023639,4.715001667001175
2624,2013-04-29,4(낮음),19.384373098743605,3.514164202573318,4.575488981177555
2625,2013-04-30,4(낮음),17.73201031409953,3.42914814730684,4.337736603840716
2626,2013-05-02,4(낮음),17.352418724875616,3.519713956527558,4.283118572259658
2627,2013-05-03,4(낮음),17.113614127685647,3.606343605664486,4.2487578609022485
2628,2013-05-06,4(낮음),17.28854370157072,3.458022295088937,4.273927831107462
2629,2013-05-07,4(낮음),17.339456924731657,3.2473810720550964,4.281253546717187
2630,2013-05-08,4(낮음),16.694624998029425,3.304319861347452,4.188471062760932
2631,2013-05-09,4(낮음),15.669190753588556,3.2981810611504754,4.040925117231218
2632,2013-05-10,4(낮음),16.110326678157993,3.3307546458025867,4.104398535883442
2633,2013-05-13,4(낮음),15.54451801500441,3.601925294312881,4.022986417411214
2634,2013-05-14,4(낮음),14.123314598679354,3.3599072883415846,3.818494707690638
2635,2013-05-15,4(낮음),14.103120104209257,3.542785536843155,3.815588996478789
2636,2013-05-16,4(낮음),13.64300896932264,3.486035068102844,3.7493853049075057
2637,2013-05-20,4(낮음),13.431146094874023,3.549226629429396,3.7189011385139703
2638,2013-05-21,4(낮음),13.191464820412508,3.425268695050397,3.68441428530236
2639,2013-05-22,4(낮음),13.166815543795847,3.425029769113154,3.680867591943185
2640,2013-05-23,4(낮음),13.64096242627419,3.182957911427005,3.749090835388092
2641,2013-05-24,4(낮음),13.261309169685711,3.530750561928954,3.694463930717744
2642,2013-05-27,5(매우낮음),12.96511314896988,3.390563496030201,3.651845379430249
2643,2013-05-28,5(매우낮음),12.613046053009104,3.3972541182963365,3.601187745510721
2644,2013-05-29,5(매우낮음),11.770985071645985,3.407080831338149,3.480026701433589
2645,2013-05-30,5(매우낮음),11.662915104945744,3.443904379969488,3.4644769131301505
2646,2013-05-31,5(매우낮음),11.292956008529591,3.351275522125154,3.4112448653572542
2647,2013-06-03,5(매우낮음),11.23663618363348,3.3083832483976785,3.403141213795573
2648,2013-06-04,5(매우낮음),10.65102910384334,3.3965477258788423,3.3188803742878736
2649,2013-06-05,5(매우낮음),11.871639735817563,3.404324600932145,3.494509529247935
2650,2013-06-07,4(낮음),13.298082741706752,3.7170748228076738,3.699755144156113
2651,2013-06-10,5(매우낮음),11.942540594941702,4.059514144520377,3.504711191963075
2652,2013-06-11,5(매우낮음),12.40968831654707,4.156904033130015,3.5719273520045203
2653,2013-06-12,5(매우낮음),12.761212302217196,3.852743527403083,3.6225068397905495
2654,2013-06-13,4(낮음),14.485013354350276,3.8401955469233857,3.870538205546989
2655,2013-06-14,4(낮음),15.094041674857367,3.6437870786185353,3.958169040864558
2656,2013-06-17,4(낮음),16.162454105919885,3.780212462798703,4.111898958907986
2657,2013-06-18,4(낮음),16.041824049714972,3.682721071674577,4.094541945722064
2658,2013-06-19,4(낮음),16.900049270829783,4.047224546058837,4.218028802547172
2659,2013-06-20,3(보통),23.618431409560163,4.05186692526085,5.184711991121025
2660,2013-06-21,3(보통),27.77267375192699,4.324554756385586,5.782450576200466
2661,2013-06-24,3(보통),31.74618675838692,4.175550798568151,6.354184684741401
2662,2013-06-25,3(보통),34.81566355390984,4.199074859650602,6.7958403623552215
2663,2013-06-26,2(높음),36.52243321619831,4.223380068627387,7.041421144340024
2664,2013-06-27,3(보통),34.50447148017264,4.200094636005993,6.751064084393153
2665,2013-06-28,3(보통),32.51594860126169,5.700170625396404,6.464942872850852
2666,2013-07-01,3(보통),31.468949324487618,6.202598499711581,6.314294014478865
2667,2013-07-02,3(보통),30.181332785207196,6.190793734238486,6.129023627032989
2668,2013-07-03,3(보통),30.00299724720408,6.119842956957691,6.103363585232291
2669,2013-07-04,3(보통),28.128821027662664,6.33678176356044,5.833695292115824
2670,2013-07-05,3(보통),27.903105419230197,6.199541897581337,5.801217907000659
2671,2013-07-08,3(보통),27.73388752854905,5.900971691498063,5.776869769792986
2672,2013-07-09,3(보통),26.29397820123097,5.916591138328877,5.569686535638324
2673,2013-07-10,3(보통),25.59577041538236,5.968574288349439,5.469223996477256
2674,2013-07-11,4(낮음),23.01992433758112,5.967415585303621,5.098595019389192
2675,2013-07-12,4(낮음),22.635790222209184,6.558663702759701,5.04332338050056
2676,2013-07-15,4(낮음),21.62583767422585,6.561091979338928,4.898005039085506
2677,2013-07-16,4(낮음),20.61953693526047,6.560953025100219,4.753212142980447
2678,2013-07-17,4(낮음),17.981551782234213,6.4434906784989945,4.373642203896896
2679,2013-07-18,4(낮음),18.78149133306628,6.479275417357086,4.488742550929375
2680,2013-07-19,4(낮음),19.12472895755527,6.226576702181006,4.538129744814455
2681,2013-07-22,4(낮음),19.461345139187333,6.139164375237756,4.58656420374613
2682,2013-07-23,4(낮음),18.625095007505827,6.019338078285897,4.466239261364697
2683,2013-07-24,4(낮음),17.896007661890618,5.923816384640047,4.361333576416364
2684,2013-07-25,4(낮음),18.3283414705527,5.924952599742549,4.423540491125255
2685,2013-07-26,4(낮음),18.586391434586133,4.96750949924598,4.460670347226348
2686,2013-07-29,4(낮음),19.33417941458975,4.458079986645409,4.568266797377619
2687,2013-07-30,4(낮음),18.840237292839376,4.530486845764711,4.497195290076485
2688,2013-07-31,4(낮음),18.535939238955653,4.554260427302974,4.453410967164968
2689,2013-08-01,4(낮음),18.26587557616914,4.154879553973781,4.414552504328299
2690,2013-08-02,4(낮음),17.00165100220244,4.091001732369921,4.232647900362663
2691,2013-08-05,4(낮음),15.52571105327357,4.05935372884881,4.020280353159741
2692,2013-08-06,4(낮음),14.257822554712444,3.903286896674048,3.837848560618568
2693,2013-08-07,5(매우낮음),12.879058915643965,3.897889196801541,3.639463353677023
2694,2013-08-08,5(매우낮음),12.252640622162012,4.209346851492179,3.5493303393857936
2695,2013-08-09,5(매우낮음),11.83907646319287,2.8315536800249608,3.4898241202370706
2696,2013-08-12,5(매우낮음),11.462458205835704,2.8218488702493354,3.43563391039498
2697,2013-08-13,5(매우낮음),9.61584701663514,2.817291834889433,3.169931847670412
2698,2013-08-14,5(매우낮음),8.830848105455775,3.1812976536807707,3.056981254087584
2699,2013-08-16,5(매우낮음),10.260081652632138,3.0439486952775767,3.262628389673452
2700,2013-08-19,5(매우낮음),10.904854043178217,3.045379579170888,3.3554023071921204
2701,2013-08-20,5(매우낮음),12.837962523935978,3.033355238784718,3.633550145682179
2702,2013-08-21,4(낮음),14.916672422481383,3.460152560286839,3.932648034333337
2703,2013-08-22,4(낮음),17.017937935317615,3.3031386164763785,4.234991367005488
2704,2013-08-23,4(낮음),17.0027117537761,3.324031775851475,4.232800527988234
2705,2013-08-26,4(낮음),16.66150782993755,3.728078902158716,4.1837059557773575
2706,2013-08-27,4(낮음),17.652469762205296,3.84735170186572,4.326291807647481
2707,2013-08-28,4(낮음),18.166005051682987,3.817182792679364,4.400182503476716
2708,2013-08-29,4(낮음),17.382359510755315,3.73566446013616,4.2874266413401205
2709,2013-08-30,4(낮음),16.668892807269618,4.148725887521135,4.184768552885931
2710,2013-09-02,4(낮음),16.122714994882188,4.225764676489481,4.106181045015063
2711,2013-09-03,4(낮음),15.852482958866837,4.255956305228474,4.067298355576458
2712,2013-09-04,4(낮음),15.571784452927046,4.241545177997292,4.0269096844430425
2713,2013-09-05,4(낮음),14.49490167608132,4.220971371121009,3.8719609996339024
2714,2013-09-06,4(낮음),14.188384657477323,3.9644754174969,3.8278573980855306
2715,2013-09-09,4(낮음),13.351894747137957,3.995765742203764,3.707497954838749
2716,2013-09-10,4(낮음),13.24861734523846,3.990588242818751,3.692637750980994
2717,2013-09-11,4(낮음),13.218235967377815,4.037720582600951,3.6882662867479183
2718,2013-09-12,4(낮음),14.38096098455318,3.76050041552166,3.855566494421142
2719,2013-09-13,4(낮음),16.856190202545466,3.7619825019592654,4.21171808322495
2720,2013-09-16,4(낮음),17.732586324054452,3.964861310566197,4.337819483785378
2721,2013-09-17,4(낮음),19.249328960037207,4.013540935071171,4.556057978905395
2722,2013-09-23,4(낮음),19.38151079367104,3.692843248639845,4.575077134673876
2723,2013-09-24,4(낮음),19.0966055434454,3.471889141298704,4.5340831706446725
2724,2013-09-25,4(낮음),18.86435498861317,3.3301708115440234,4.500665496231813
2725,2013-09-26,4(낮음),18.175406907862996,3.0738094067312267,4.401535301832469
2726,2013-09-27,4(낮음),16.954009082526138,2.933670011243212,4.225792880527312
2727,2013-09-30,4(낮음),15.995022821138202,2.9214667494340776,4.087807889823553
2728,2013-10-01,4(낮음),14.404668015648554,3.120643127577046,3.8589776115528656
2729,2013-10-02,4(낮음),13.441806951350932,2.5706856862897585,3.7204350897717617
2730,2013-10-04,5(매우낮음),12.242850125424251,2.405363778762137,3.547921620975803
2731,2013-10-07,5(매우낮음),10.50764564847334,2.3732374514769425,3.2982494585460067
2732,2013-10-08,5(매우낮음),8.435816155984618,2.350043468030389,3.000141566106469
2733,2013-10-10,5(매우낮음),7.35678733323014,2.4013530253140942,2.844884094678905
2734,2013-10-11,5(매우낮음),5.329835167389759,2.3041637449805616,2.5532334349961943
2735,2013-10-14,5(매우낮음),4.74578097543262,2.477482143359373,2.4691960347824957
2736,2013-10-15,5(매우낮음),4.543075921791805,2.800212420284889,2.440029553396462
2737,2013-10-16,5(매우낮음),5.032115110617586,2.771269926929336,2.510395595790266
2738,2013-10-17,5(매우낮음),5.513813321853655,2.7990416981383315,2.5797053720358907
2739,2013-10-18,5(매우낮음),5.984566332561612,2.7883414259518227,2.6474402838085496
2740,2013-10-21,5(매우낮음),6.802438443117994,2.489585336752827,2.765120880617781
2741,2013-10-22,5(매우낮음),7.751717269940303,2.3873028551772304,2.9017091044206698
2742,2013-10-23,5(매우낮음),8.964472943624099,2.3744559591186603,3.0762080384481454
2743,2013-10-24,5(매우낮음),9.195028154761262,2.577694546872028,3.1093817761192373
2744,2013-10-25,5(매우낮음),10.0126925691405,2.6617178414155096,3.2270324882927586
2745,2013-10-28,5(매우낮음),9.9467203027684,2.628010582926572,3.2175399825827338
2746,2013-10-29,5(매우낮음),10.159440559861784,2.699087776146065,3.248147514597896
2747,2013-10-30,5(매우낮음),10.071804095548394,2.677598336539615,3.235537827472564
2748,2013-10-31,5(매우낮음),10.939184787216584,2.5463745896966365,3.3603420311357475
2749,2013-11-01,5(매우낮음),10.498411089311018,2.735843196047705,3.296920731940141
2750,2013-11-04,5(매우낮음),10.714171295159684,2.757986798915598,3.327965670952281
2751,2013-11-05,5(매우낮음),10.69071027319375,2.833742307604405,3.3245899511654464
2752,2013-11-06,5(매우낮음),10.092264290998704,2.9940094917050435,3.2384817694169694
2753,2013-11-07,5(매우낮음),10.156836472223072,2.9895879694737606,3.2477728220469317
2754,2013-11-08,5(매우낮음),11.447697565175863,3.063264236665601,3.433510056335505
2755,2013-11-11,5(매우낮음),12.37862603732083,2.967117252532593,3.567457915389165
2756,2013-11-12,5(매우낮음),11.372340885657255,2.730978267358735,3.422667262083383
2757,2013-11-13,4(낮음),13.78660678664819,2.9695824541587745,3.770047064399314
2758,2013-11-14,4(낮음),14.498636790750735,3.2247741745505434,3.872498431486358
2759,2013-11-15,4(낮음),13.13175294160273,3.374048259056333,3.675822563633119
2760,2013-11-18,5(매우낮음),13.052280896882191,4.063390615422146,3.664387624684045
2761,2013-11-19,5(매우낮음),12.025063374699227,4.064129243603113,3.516585089907359
2762,2013-11-20,5(매우낮음),12.777227788184502,4.16569577302172,3.62481124890598
2763,2013-11-21,4(낮음),13.92209717712094,4.079493857992733,3.789542276189703
2764,2013-11-22,4(낮음),13.461326090412827,4.167543556233195,3.723243626588653
2765,2013-11-25,5(매우낮음),12.709748307725055,4.372804463650465,3.615101875728501
2766,2013-11-26,5(매우낮음),11.952270698424757,4.3926950073192135,3.506111220610736
2767,2013-11-27,5(매우낮음),10.751555742760893,4.425055979366665,3.333344781021337
2768,2013-11-28,5(매우낮음),10.22484629476175,4.401844658780145,3.257558504187134
2769,2013-11-29,5(매우낮음),10.206491714016588,4.421315325565571,3.254917531364617
2770,2013-12-02,5(매우낮음),10.600806330910602,4.412842513489856,3.311654005010997
2771,2013-12-03,5(매우낮음),11.45187752412824,4.409484620603776,3.4341114951886027
2772,2013-12-04,5(매우낮음),11.830403493355508,4.368512372769351,3.48857619864469
2773,2013-12-05,5(매우낮음),11.0614661491719,4.444116021738845,3.377936644606254
2774,2013-12-06,5(매우낮음),11.085590038118914,4.355503125391735,3.3814077418743995
2775,2013-12-09,5(매우낮음),9.618469672365304,4.22017874142227,3.170309211915466
2776,2013-12-10,5(매우낮음),9.466035148834742,4.244537002476431,3.14837597141017
2777,2013-12-11,5(매우낮음),9.738868875065537,4.164410699072058,3.187633008443361
2778,2013-12-12,5(매우낮음),9.951123703874917,3.911525663472452,3.218173571702007
2779,2013-12-13,5(매우낮음),9.964660441451162,3.8777683095333537,3.2201213228678203
2780,2013-12-16,5(매우낮음),9.933185401822838,3.354940822219473,3.215592495682925
2781,2013-12-17,5(매우낮음),9.027217785864222,3.390384639702671,3.085236162021763
2782,2013-12-18,5(매우낮음),8.35879380859364,3.43312544793186,2.989059105057086
2783,2013-12-19,5(매우낮음),10.025175580180802,3.357320787242615,3.2288286226397283
2784,2013-12-20,5(매우낮음),10.366176605280792,3.0657650312648173,3.277894000500611
2785,2013-12-23,5(매우낮음),10.496986485036429,2.952983147388204,3.296715750893487
2786,2013-12-24,5(매우낮음),10.61227135117495,3.098754524350458,3.313303664425621
2787,2013-12-26,5(매우낮음),10.744679175449749,3.09404107444229,3.3323553371526327
2788,2013-12-27,5(매우낮음),10.076575538870989,3.088558798429564,3.236224372826779
2789,2013-12-30,5(매우낮음),9.011596986688351,3.1610069538523016,3.0829885429307997
2790,2013-12-31,5(매우낮음),9.354833535470828,3.1590180006820416,3.132375582036442
2791,2014-01-02,5(매우낮음),10.48511552895442,3.00775968657,3.2950076828735657
2792,2014-01-03,5(매우낮음),11.541618217362148,3.788828243649704,3.447023952040391
2793,2014-01-06,5(매우낮음),11.477642629195914,3.687102346443692,3.437818740981779
2794,2014-01-07,5(매우낮음),11.364860909624491,3.686203195803188,3.4215909959626867
2795,2014-01-08,5(매우낮음),11.496971117960848,3.702772095209524,3.4405998458316933
2796,2014-01-09,5(매우낮음),11.57674846860791,3.634102007561368,3.4520787141227505
2797,2014-01-10,5(매우낮음),11.73769397584936,3.631032950426524,3.475236568635058
2798,2014-01-13,5(매우낮음),11.58821084793362,3.576117436202571,3.4537279935424703
2799,2014-01-14,5(매우낮음),11.732889481621712,3.542382051675311,3.474545267708203
2800,2014-01-15,5(매우낮음),11.14365600806735,3.512907493359978,3.389762639797487
2801,2014-01-16,5(매우낮음),10.524914381355732,3.4923458407361547,3.300734192730617
2802,2014-01-17,5(매우낮음),11.28286945563522,3.381468293320756,3.409793548520506
2803,2014-01-20,5(매우낮음),10.54316334071477,3.4357823287777123,3.303359968082045
2804,2014-01-21,5(매우낮음),9.719506527044846,3.46156978880146,3.184847031710211
2805,2014-01-22,5(매우낮음),8.881874898748325,3.433864019752084,3.0643233108840224
2806,2014-01-23,5(매우낮음),9.730335419503362,3.222769723576532,3.186405161044678
2807,2014-01-24,5(매우낮음),10.764011870456756,3.4209377639022005,3.3351370472231814
2808,2014-01-27,5(매우낮음),12.776995388054257,3.425943777229093,3.624777809709713
2809,2014-01-28,5(매우낮음),11.672511176020173,3.4089039278998983,3.465857656349643
2810,2014-01-29,5(매우낮음),8.550367665156209,3.6094818180973065,3.016623959613616
2811,2014-02-03,5(매우낮음),10.273338237549696,4.065169425878742,3.264535830708077
2812,2014-02-04,5(매우낮음),13.007162976218495,3.4727500117209225,3.657895773743091
2813,2014-02-05,4(낮음),13.611369097523626,3.74034146921708,3.744832760630452
2814,2014-02-06,5(매우낮음),12.713298160637033,3.799364678993639,3.615612650951025
2815,2014-02-07,5(매우낮음),11.374391868642666,4.081791137633702,3.422962370448925
2816,2014-02-10,5(매우낮음),11.185220047387006,4.111681201284643,3.395743135879707
2817,2014-02-11,5(매우낮음),11.941534291473454,4.067420773137615,3.504566398674264
2818,2014-02-12,5(매우낮음),12.66630279022235,4.040317843060665,3.608850660700608
2819,2014-02-13,4(낮음),13.693421927513782,4.041372558652928,3.75663903923868
2820,2014-02-14,4(낮음),13.881492939071997,4.104681381589679,3.783699882366868
2821,2014-02-17,4(낮음),14.004323473306826,4.132109303488517,3.801373514208059
2822,2014-02-18,4(낮음),14.577173288291684,4.136195554461489,3.883798758007625
2823,2014-02-19,4(낮음),14.958947656347425,4.067823049046189,3.9387308615717194
2824,2014-02-20,4(낮음),15.153811407380353,4.058863244168467,3.966769086890883
2825,2014-02-21,4(낮음),13.63630354309813,4.104280379213339,3.7484204858975705
2826,2014-02-24,4(낮음),14.456995423478713,4.376331547551371,3.866506808970717
2827,2014-02-25,4(낮음),14.526014946396662,4.243908723565904,3.8764377731687114
2828,2014-02-26,4(낮음),14.687122936580336,4.252701062020766,3.8996190067513705
2829,2014-02-27,4(낮음),14.755886285704388,3.888929383580585,3.9095131110484527
2830,2014-02-28,4(낮음),15.036386538718745,3.786250523834244,3.949873256300764
2831,2014-03-03,4(낮음),14.717234663461053,3.436676489752443,3.903951671901021
2832,2014-03-04,4(낮음),13.897316196701778,3.575445373864412,3.7859766324568938
2833,2014-03-05,5(매우낮음),11.749492460138669,3.3954562338699503,3.4769342089564343
2834,2014-03-06,5(매우낮음),10.487247133264514,3.4641336722718528,3.2953143915437053
2835,2014-03-07,5(매우낮음),9.42796837509318,3.124705081087192,3.1428986839532573
2836,2014-03-10,5(매우낮음),8.901300702609138,3.103663348951885,3.0671184180436057
2837,2014-03-11,5(매우낮음),7.635377736998874,3.268633927428993,2.8849694387781515
2838,2014-03-12,5(매우낮음),9.022005674194904,3.291661110959885,3.0844862105269453
2839,2014-03-13,5(매우낮음),8.781571365322693,3.5854662908226302,3.0498910059756508
2840,2014-03-14,5(매우낮음),10.388191824345652,3.567923895787933,3.281061689048734
2841,2014-03-17,5(매우낮음),10.44010794193976,3.501421581030191,3.2885317074338047
2842,2014-03-18,5(매우낮음),9.891723529549797,3.528752956023403,3.2096267000396423
2843,2014-03-19,5(매우낮음),9.628861526578044,3.73795603332412,3.171804457431147
2844,2014-03-20,5(매우낮음),10.287008742553915,3.738219621350824,3.266502829174972
2845,2014-03-21,5(매우낮음),9.358766445322956,3.78874699298928,3.132941473907092
2846,2014-03-24,5(매우낮음),9.392874338376938,3.603484232503924,3.1378491326457763
2847,2014-03-25,5(매우낮음),9.886745987712263,3.644887042883051,3.208910499931431
2848,2014-03-26,5(매우낮음),9.233500926130954,3.600535944317984,3.1149174810751266
2849,2014-03-27,5(매우낮음),9.29242979506414,3.785662618933969,3.123396538345624
2850,2014-03-28,5(매우낮음),9.62018817387086,3.806668077241993,3.170556480749042
2851,2014-03-31,5(매우낮음),10.219335325545863,3.8242837022646814,3.2567655511839053
2852,2014-04-01,5(매우낮음),9.91390489833726,3.572796588918301,3.212818295257602
2853,2014-04-02,5(매우낮음),10.514726740903686,3.3546222002319603,3.299268330778608
2854,2014-04-03,5(매우낮음),11.229713395748464,3.2142359237760543,3.402145119419231
2855,2014-04-04,5(매우낮음),11.667298560306802,3.3292534041069057,3.465107632329788
2856,2014-04-07,5(매우낮음),11.989665517460878,3.359347541103203,3.5114918229872494
2857,2014-04-08,5(매우낮음),12.11138669889526,3.2609145031592903,3.529005834151878
2858,2014-04-09,5(매우낮음),11.701732362033908,3.2356359195561684,3.4700621848635578
2859,2014-04-10,5(매우낮음),11.209206017086416,2.8256380865028383,3.399194388456781
2860,2014-04-11,5(매우낮음),10.866739072989107,2.833288731282282,3.349918084926406
2861,2014-04-14,5(매우낮음),9.772854261589718,2.982790376578278,3.192523040170005
2862,2014-04-15,5(매우낮음),8.862228436266529,2.9493057075998466,3.061496453970568
2863,2014-04-16,5(매우낮음),7.907229853161718,2.764456789683993,2.924085235564684
2864,2014-04-17,5(매우낮음),6.515586631720844,2.759248426743272,2.723846833092109
2865,2014-04-18,5(매우낮음),4.518199881095432,2.5937799068050404,2.436450231791513
2866,2014-04-21,5(매우낮음),4.153666307829395,2.429662132360692,2.383998842503076
2867,2014-04-22,5(매우낮음),2.9794115685837896,2.312421720553543,2.215039665711382
2868,2014-04-23,5(매우낮음),2.72835101609244,2.3141867669432723,2.178915490218543
2869,2014-04-24,5(매우낮음),2.6365920017050044,1.933237383132228,2.165712624591551
2870,2014-04-25,5(매우낮음),4.101213566478696,1.869720369194372,2.37645161130793
2871,2014-04-28,5(매우낮음),4.439250742579412,2.344035698965128,2.425090531884617
2872,2014-04-29,5(매우낮음),4.777269561623512,2.348482664578144,2.473726811132238
2873,2014-04-30,5(매우낮음),5.229904823606367,2.34861289848958,2.538854826966901
2874,2014-05-02,5(매우낮음),5.3588626516146025,2.350965909858353,2.55741009247523
2875,2014-05-07,5(매우낮음),7.2312629758763265,2.328148885125956,2.8268228585799715
2876,2014-05-08,5(매우낮음),7.2226375254477615,2.4132038023112,2.8255817743797884
2877,2014-05-09,5(매우낮음),7.196009077285964,2.558777757926437,2.821750305337945
2878,2014-05-12,5(매우낮음),6.889915487402258,2.7415126728388586,2.777707629384011
2879,2014-05-13,5(매우낮음),5.31151261195532,2.8494516249048103,2.550597070177337
2880,2014-05-14,5(매우낮음),3.4154013987129006,3.011390160725813,2.2777726318440035
2881,2014-05-15,5(매우낮음),1.1883950297542152,3.09024116477652,1.957336911864834
2882,2014-05-16,5(매우낮음),0.8260646684667157,3.1613493962140744,1.9052025346094328
2883,2014-05-19,5(매우낮음),0.6653927350119461,3.2102184801207088,1.882084043618724
2884,2014-05-20,5(매우낮음),0.9714180589089813,3.254700077121462,1.9261168970320064
2885,2014-05-21,5(매우낮음),1.201085096696518,3.281458961246228,1.9591628387206883
2886,2014-05-22,5(매우낮음),1.081971864919649,3.2351566493967807,1.942024075798644
2887,2014-05-23,5(매우낮음),0.7409669367354569,3.219575528415397,1.892958136337393
2888,2014-05-26,5(매우낮음),0.8285010494781577,3.223391940978793,1.9055530964733
2889,2014-05-27,5(매우낮음),4.16615490280536,3.2812527794573976,2.3857957803019207
2890,2014-05-28,5(매우낮음),5.008769192766735,3.284558145746592,2.507036437909361
2891,2014-05-29,5(매우낮음),6.40444858662923,3.1549003432855383,2.7078555903222643
2892,2014-05-30,5(매우낮음),8.260020574886596,3.1280119315887047,2.974846989322371
2893,2014-06-02,5(매우낮음),8.196344414628916,3.390240400331649,2.965684861839449
2894,2014-06-03,5(매우낮음),8.116589268247832,3.390441138230286,2.9542091884382025
2895,2014-06-05,5(매우낮음),8.119477597289997,3.408526966332317,2.954624779434736
2896,2014-06-09,5(매우낮음),7.870507460623711,3.3511901898752745,2.918801386153074
2897,2014-06-10,5(매우낮음),6.226870266730253,3.2860399454151827,2.6823045018374447
2898,2014-06-11,5(매우낮음),5.267522403858528,3.305296832080437,2.544267481631921
2899,2014-06-12,5(매우낮음),4.867382154804574,3.217275195546056,2.486692779293642
2900,2014-06-13,5(매우낮음),5.622723653705789,3.019093079633866,2.595376077376768
2901,2014-06-16,5(매우낮음),5.352628658982769,2.823890325269089,2.556513106303493
2902,2014-06-17,5(매우낮음),4.7022044206317055,2.879871869970652,2.4629259652818085
2903,2014-06-18,5(매우낮음),5.072583723300857,3.059926398677463,2.516218474980228
2904,2014-06-19,5(매우낮음),5.464351207718084,3.090929687708232,2.5725884511435027
2905,2014-06-20,5(매우낮음),7.721331672182309,3.09213433568374,2.8973370330021524
2906,2014-06-23,5(매우낮음),8.008525780833159,3.17389558565306,2.93866033241523
2907,2014-06-24,5(매우낮음),7.358602961927012,3.3997098424734045,2.8451453387852563
2908,2014-06-25,5(매우낮음),8.208769099509034,3.820254186215613,2.967472603850684
2909,2014-06-26,5(매우낮음),7.798902954059697,3.878637435550277,2.908498478207049
2910,2014-06-27,5(매우낮음),7.930706787358005,3.92553050298125,2.9274632449035654
2911,2014-06-30,5(매우낮음),7.262265469605518,3.719288747310901,2.831283692881001
2912,2014-07-01,5(매우낮음),7.119395730225104,3.824823033526869,2.8107266938352358
2913,2014-07-02,5(매우낮음),6.532103959382964,3.573216481329612,2.726223450355228
2914,2014-07-03,5(매우낮음),6.530861896224871,3.605792114092168,2.726044734475529
2915,2014-07-04,5(매우낮음),6.565230993851176,3.6399403328112494,2.7309899769752484
2916,2014-07-07,5(매우낮음),6.44208474472993,3.600982252348536,2.7132709180852856
2917,2014-07-08,5(매우낮음),5.89525917428075,3.597249165608988,2.6345902066996985
2918,2014-07-09,5(매우낮음),5.4850191539067135,3.4684540835340423,2.5755622855742235
2919,2014-07-10,5(매우낮음),4.921012051485082,3.5008709892186367,2.4944093870208413
2920,2014-07-11,5(매우낮음),5.006858184620998,3.472445639513183,2.50676147000644
2921,2014-07-14,5(매우낮음),3.922638624417616,3.331173813212524,2.350757122541678
2922,2014-07-15,5(매우낮음),2.070767842333876,3.354235931295128,2.084298276425823
2923,2014-07-16,5(매우낮음),0.5780580869148353,3.447132120451572,1.8695177837138583
2924,2014-07-17,5(매우낮음),0.4801923916695809,3.42382062209184,1.855436250336009
2925,2014-07-18,5(매우낮음),0.3460474258766755,3.4289110861088483,1.8361346267328715
2926,2014-07-21,5(매우낮음),0.1283075882576536,3.4244429481931267,1.804804845817955
2927,2014-07-22,5(매우낮음),0.0,3.271039320515748,1.7863431409053838
2928,2014-07-23,5(매우낮음),0.1557715455861915,2.813242482737448,1.808756533187472
2929,2014-07-24,5(매우낮음),0.9236771384497954,2.6731153699667662,1.9192476323397096
2930,2014-07-25,5(매우낮음),0.6874373507207747,2.570899689976448,1.8852559619413576
2931,2014-07-28,5(매우낮음),0.5804927576664487,2.6206890528874807,1.869868099494756
2932,2014-07-29,5(매우낮음),0.8617150941783318,2.492205420959401,1.9103321426741855
2933,2014-07-30,5(매우낮음),1.266734762002069,2.495255403644423,1.96860892655492
2934,2014-07-31,5(매우낮음),3.528171610626417,2.4823171778992275,2.293998721068709
2935,2014-08-01,5(매우낮음),4.424012319045261,2.625987037059213,2.422897931412264
2936,2014-08-04,5(매우낮음),4.925330567560708,2.594468137690042,2.4950307623465804
2937,2014-08-05,5(매우낮음),6.164087394087723,2.683036896820812,2.673270906209707
2938,2014-08-06,5(매우낮음),6.2880144790169705,2.682796156157353,2.6911023166797143
2939,2014-08-07,5(매우낮음),5.730151999952719,2.64702185023168,2.6108335452832936
2940,2014-08-08,5(매우낮음),4.919144442973903,2.663785911625806,2.49414066373102
2941,2014-08-11,5(매우낮음),4.019883124212297,2.7850567083787494,2.3647492744008094
2942,2014-08-12,5(매우낮음),3.748286974515979,2.828742322704908,2.325670307683618
2943,2014-08-13,5(매우낮음),2.747423430960908,2.5071141859353268,2.181659749541419
2944,2014-08-14,5(매우낮음),2.4889877376758287,2.622247082153539,2.144474392283172
